step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.295086,1.348315,1.893687,1.348315,0.821700,0.526615,1.000000,0.000000,0.021351,0.978019,0.923147,0.052279,0.036585,0.000004,0.875000,0.000000,0.000000,0.000000,8
2048,0.295224,1.349403,1.896158,1.349403,0.822314,0.527089,1.000000,0.000000,0.021301,0.978685,0.923834,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
3072,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
4096,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
5120,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
6144,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
7168,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
8192,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
9216,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
10240,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
11264,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
12288,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
13312,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
14336,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
15360,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
16384,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
17408,0.295225,1.349408,1.896169,1.349408,0.822316,0.527092,1.000000,0.000000,0.021301,0.978689,0.923838,0.052082,0.036387,0.000000,0.875000,0.000000,0.000000,0.000000,8
