continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.06492831021547317,0.47627045184373856,0.8172428567949868,1.2605900524815687,0.0,0.54,0.46,0.46,0.5237295481562614,0.5237295481562614,200
