step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,8.2927e-05,0.000594767,65536,0,0
200,9.75457e-05,0.000628581,65536,0,0
300,0.00010271,0.000662764,65536,0,0
400,0.000112071,0.00069111,65536,0,0
500,0.000124985,0.000711639,65536,0,0
600,0.000138241,0.00072397,65536,0,0
700,0.000149586,0.000729118,65536,0,0
800,0.000158123,0.000729031,65536,0,0
900,0.000163879,0.000725865,65536,0,0
1000,0.00016727,0.000721453,65536,0,0
1100,0.000168782,0.000717276,65536,0,0
1200,0.000168844,0.000714366,65536,0,0
1300,0.0001678,0.000713374,65536,0,0
1400,0.00016592,0.000714593,65536,0,0
1500,0.000163418,0.000718081,65536,0,0
1600,0.000160448,0.000723679,65536,0,0
1700,0.000157142,0.000731118,65536,0,0
1800,0.000153594,0.000740103,65536,0,0
1900,0.000149874,0.000750306,65536,0,0
1999,0.000146086,0.000761302,65536,0,0
