step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
74,0.0087890625,0.018358861513250724,0.07272045398003583,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
75,0.007080078125,0.018363308740666606,0.07234725334648548,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
76,0.008056640625,0.018378810677547205,0.07202661284427062,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
77,0.006591796875,0.018385408873266076,0.07163593655957792,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
78,0.0087890625,0.018368359765544066,0.07135903031898215,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
79,0.01171875,0.01833022482567899,0.07123137751579231,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
80,0.00927734375,0.018303939687991794,0.0709829309281344,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
81,0.009033203125,0.018287414607587392,0.07072476177510306,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
82,0.009765625,0.01829996814294641,0.07050579540735202,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
83,0.00830078125,0.018283219666258246,0.07021577651577852,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
84,0.0107421875,0.01828659268785714,0.07005072812562071,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
85,0.009765625,0.01827184335568765,0.0698385020943645,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
86,0.00927734375,0.018275182652999527,0.06960398426092086,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
87,0.009521484375,0.01827144767827199,0.06938401863706167,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
88,0.0087890625,0.01828803945829218,0.06912963157569105,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
89,0.006591796875,0.018278461428312645,0.06876792510368412,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
90,0.0107421875,0.01827457925144678,0.0686173552276473,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
91,0.011962890625,0.01825095470718981,0.06852932620662082,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
92,0.011474609375,0.01823847874395257,0.0684177634133046,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
93,0.01171875,0.018228059790753103,0.06831952327917157,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
94,0.009033203125,0.018224082596788045,0.06808798820262985,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
95,0.0087890625,0.018229586099542193,0.06784656144560354,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
96,0.0107421875,0.018216258620694977,0.0677052052061475,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
97,0.009033203125,0.018206436295814477,0.06747981331033603,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
98,0.007080078125,0.01820364275010089,0.06715901908348268,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
99,0.009765625,0.018202801230538603,0.06697571014264785,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
100,0.008544921875,0.018199224483646092,0.06673319913497137,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
101,0.007080078125,0.01820125248208534,0.06641987104987165,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
102,0.0107421875,0.018195345351962343,0.06629278171437294,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
103,0.010986328125,0.018190485077508246,0.06617917030347921,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
104,0.0126953125,0.018165264155620524,0.06615214422544442,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
105,0.013671875,0.018153722288751263,0.06617421653318997,56,0,0.0,0,0.0,0,0.0,0,0.0,0.0
106,0.009033203125,0.01815359875784598,0.06596413452410807,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
107,0.010498046875,0.01814864484080473,0.06582939552261699,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
108,0.01025390625,0.018130072362334028,0.06568379687989082,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
109,0.010498046875,0.018128771767196395,0.06555186125484191,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
110,0.008544921875,0.018136462033720283,0.06532358873604349,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
111,0.011962890625,0.01814034472117315,0.06526849737993307,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
112,0.008056640625,0.01813959990250298,0.06501864443738373,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
113,0.009033203125,0.01813954047822495,0.06482011814925989,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
114,0.010986328125,0.01813789224002056,0.06472123337401729,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
115,0.01025390625,0.01814482437607419,0.06458671635277712,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
116,0.011962890625,0.01812882697818735,0.06453899372049934,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
117,0.01171875,0.018114874491934448,0.06447954128329436,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
118,0.0107421875,0.01809446581846887,0.0643718552454614,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
119,0.010009765625,0.018072093566823634,0.0642286249742568,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
120,0.008056640625,0.018071353528072626,0.06398917075576424,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
121,0.009765625,0.01806634941703305,0.06383756029820659,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
122,0.0078125,0.018066584733414933,0.06358980969522451,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
123,0.010498046875,0.018053114211137592,0.06347881394202227,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
124,0.0107421875,0.01805089995093319,0.06338113517760208,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
125,0.010009765625,0.018046978838064765,0.06324781210707603,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
126,0.012451171875,0.018042329964092472,0.06323789257975528,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
127,0.009521484375,0.01805343837249962,0.06308158787270772,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
128,0.009521484375,0.018047677237632904,0.06292684621273065,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
129,0.01025390625,0.018047169155006364,0.06281027306310334,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
130,0.01025390625,0.018044697729093208,0.06269486564497229,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
131,0.010009765625,0.01802890882138499,0.06256840526977259,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
132,0.011962890625,0.018012411082061433,0.06254086574832486,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
133,0.00927734375,0.01801342481756612,0.0623793242783416,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
134,0.010986328125,0.01801770920995251,0.062304847441808184,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
135,0.012939453125,0.018002741818772254,0.0623287716236401,53,0,0.0,0,0.0,0,0.0,0,0.0,0.0
136,0.007568359375,0.017980925469122166,0.0620839018761537,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
137,0.011962890625,0.017974849421007723,0.06206120738864215,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
138,0.00927734375,0.017982194060017755,0.061904462502255744,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
139,0.01025390625,0.017987896895648572,0.06179811318973319,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
140,0.0087890625,0.017994355255708867,0.061619585182835855,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
141,0.012451171875,0.017980390875947515,0.06162594792475749,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
142,0.00830078125,0.01799381939881011,0.06142472750800991,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
143,0.012451171875,0.018006380591693474,0.06143303882667982,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
144,0.01171875,0.017997906905745674,0.061404645938413015,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
145,0.01220703125,0.017983275675096024,0.061400951041528894,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
146,0.0087890625,0.01797784541032499,0.061226394656113604,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
147,0.010986328125,0.01797141612632905,0.06116344711580247,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
148,0.01123046875,0.017969393957783214,0.06111333608214444,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
149,0.010009765625,0.01795742670848456,0.06100269100257298,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
150,0.010498046875,0.01794103177321828,0.06091756643629727,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
151,0.013671875,0.01792106558817352,0.06099198452193429,56,0,0.0,0,0.0,0,0.0,0,0.0,0.0
152,0.009521484375,0.017911019921702943,0.060858138895464944,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
153,0.008544921875,0.01790791069002339,0.060676803600260294,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
154,0.010986328125,0.01789152718815695,0.06061935197050769,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
155,0.007080078125,0.017899730537320243,0.06036716235705261,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
156,0.01171875,0.01790076661338438,0.060349428233482084,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
157,0.011962890625,0.017895777931083205,0.06034407848239727,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
158,0.011474609375,0.017898568305834507,0.060314368166323296,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
159,0.009033203125,0.017884388084923424,0.06016288464091006,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
160,0.01123046875,0.017888459485526816,0.06012277923200096,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
161,0.01171875,0.017884706482663715,0.060107488939680945,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
162,0.012451171875,0.017885583675838857,0.060128972644034134,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
163,0.009765625,0.017883945211329775,0.0600159641675938,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
164,0.01123046875,0.01786769688015028,0.059977327963417856,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
165,0.008544921875,0.01786179909796629,0.05980480077753367,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
166,0.010009765625,0.017851082717246912,0.059707241051008345,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
167,0.010498046875,0.017832586413097994,0.05963507098424825,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
168,0.0078125,0.017819692410827224,0.05942934527440578,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
169,0.010986328125,0.017809307541889908,0.059384368227911724,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
170,0.008544921875,0.017808090911722044,0.05921777063938259,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
171,0.0107421875,0.01780590789266555,0.05916270230798877,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
172,0.01025390625,0.017794657302735356,0.05908377059740888,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
173,0.011474609375,0.017794551759997484,0.05906666336018479,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
174,0.00927734375,0.017792039703377584,0.05893986391408294,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
175,0.013427734375,0.017801796510595644,0.059021851993692115,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
176,0.009033203125,0.017803221840835465,0.05888329363000519,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
177,0.0107421875,0.01779617070667052,0.05883157006870514,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
178,0.0068359375,0.01779712751245103,0.05858505124301809,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
179,0.006103515625,0.017787228424551396,0.0583043765118379,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
180,0.0068359375,0.01778149492814027,0.05806312962171953,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
181,0.01025390625,0.017782466617204014,0.05799519363800233,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
182,0.00927734375,0.017779612351778662,0.0578791088891223,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
183,0.007568359375,0.017778474819211104,0.05767873576898108,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
184,0.010009765625,0.017760055908600095,0.057602436692541274,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
185,0.009765625,0.017759510227743643,0.05751469357561586,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
186,0.01220703125,0.017754896997245466,0.0575498982023597,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
187,0.0126953125,0.017746282932538753,0.0576091648453361,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
188,0.009521484375,0.017740266512671073,0.05750914741563274,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
189,0.010009765625,0.017730825123956375,0.05743454422272641,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
190,0.013427734375,0.017724437561800435,0.057531585499249145,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
191,0.011474609375,0.0177112270288385,0.05753000011300666,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
192,0.007568359375,0.01770701304561418,0.05733311808062659,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
193,0.007080078125,0.017702632277939532,0.05711379080607032,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
194,0.00927734375,0.0176997754242012,0.05700652008550962,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
195,0.008544921875,0.017699503077971347,0.05686370097840453,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
196,0.0078125,0.01769306839764448,0.05668568896862047,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
197,0.006103515625,0.017690717953530527,0.05642400786018427,25,0,0.0,0,0.0,0,0.0,0,0.0,0.0
198,0.009521484375,0.01767884342976067,0.05633584200033243,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
199,0.01025390625,0.017670521627173662,0.05628517889282911,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
200,0.009521484375,0.017666948249571775,0.05619840132265081,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
201,0.01123046875,0.017647726041535187,0.0561979407469243,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
202,0.010498046875,0.017639092998036357,0.05616086368320506,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
203,0.01318359375,0.01763233420022197,0.05625843473387301,54,0,0.0,0,0.0,0,0.0,0,0.0,0.0
204,0.010986328125,0.0176315340642721,0.05624516679278428,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
205,0.0078125,0.017623387799759638,0.056073340124856444,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
206,0.0078125,0.017628002531658214,0.055903231723607866,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
207,0.010498046875,0.017629863376093798,0.05586910175012179,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
208,0.0087890625,0.017629287684328525,0.05574986385762057,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
209,0.00732421875,0.017627721376058388,0.05555857615654437,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
210,0.007568359375,0.017627409565414094,0.05538140836372892,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
211,0.00927734375,0.01763812851279602,0.05529146146759163,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
212,0.0078125,0.017634640022118838,0.055129171852915715,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
213,0.0126953125,0.017620953400885948,0.05521264575938656,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
214,0.00927734375,0.017605410097263994,0.05512438648929269,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
215,0.010498046875,0.017597722808809703,0.05509804496814977,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
216,0.010498046875,0.017586221867825498,0.05507196686221827,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
217,0.010498046875,0.017569028922006326,0.05504614953734608,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
218,0.00830078125,0.01756255404758594,0.05491072710447262,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
219,0.00732421875,0.01755106348831522,0.05472783077092789,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
220,0.009765625,0.01755312918029696,0.054668833713218616,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
221,0.01171875,0.017552804613218776,0.054708082876086424,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
222,0.007568359375,0.017550471287393416,0.05453942001607556,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
223,0.005859375,0.017547807010767268,0.054286994565914806,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
224,0.007568359375,0.017552525596467007,0.054122542589005666,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
225,0.0087890625,0.017555950626040723,0.0540207702881156,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
226,0.01025390625,0.01754527102647182,0.053993257897734445,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
227,0.009033203125,0.017541932734927105,0.0539049854750071,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
228,0.00927734375,0.01753299233677133,0.05382980280775703,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
229,0.009765625,0.017521406627555223,0.05377978602967945,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
230,0.01220703125,0.017498044304561148,0.053852339731882665,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
231,0.010009765625,0.017478503118515037,0.05381430461581384,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
232,0.00830078125,0.017473358453481518,0.0536912006321557,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
233,0.00830078125,0.01747765815703551,0.05356932768833414,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
234,0.008056640625,0.01747694654570462,0.053436466442700795,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
235,0.008056640625,0.017470087762058554,0.053304933809523794,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
236,0.0078125,0.017470582268108596,0.05316250947142855,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
237,0.00634765625,0.017475081177057275,0.05294826718921426,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
238,0.0068359375,0.017481977584528775,0.05276058139232212,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
239,0.0078125,0.017487159642941025,0.0526236005783989,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
240,0.009765625,0.017487804100832505,0.052585645822614914,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
241,0.010009765625,0.0174785941623356,0.05256027764563877,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
