case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
eligibility_off_split_center_seed_20402,directional_corridor_candidate,32768,0.212174,1.334402,1.896838,1.348797,0.780486,0.568311,0.992374,0.007198,0.000000,0.978855,0.915705,0.000000,0.000000,0.000000,0.914062,0.000000,0.000000,0.007812,13
