temperature,lambda,eta,seed,full_log_loss,memoryless_log_loss,random_log_loss,shuffled_log_loss,finite_history_log_loss,best_history_k,strongest_control_log_loss,relative_improvement,paired_future_jsd,random_residue_jsd,shuffled_residue_jsd,finite_history_jsd,mean_residue_norm,beats_memoryless,beats_random,beats_shuffled,beats_finite_history
0.08,0.98,0.325,2,0.18825404416576114,2.254771887975125,5.085097707796669,2.3136283918398974,0.20279676734544472,32,0.20279676734544472,0.07171082345169465,0.31213716120240576,0.3387443683192323,0.22599550029928814,0.006325793831358242,26.10040049574711,True,True,True,True
0.08,0.98,0.325,3,0.22269750475988323,2.917827350750519,4.5620797233846835,3.8895270740998287,0.23823015805998146,32,0.23823015805998146,0.06520019726548403,0.1320026559285023,0.23211905925678444,0.24941679119904744,0.011624069759703514,18.776623566124304,True,True,True,True
0.08,0.98,0.325,4,0.0771508249522117,0.7203995654323685,3.0704024745557343,2.2692181409718732,0.12841347376961237,32,0.12841347376961237,0.3991999228162879,0.07141627080543297,0.23093976960210696,0.23113421525203615,0.007534507510869833,31.126255773433396,True,True,True,True
0.08,0.98,0.325,5,0.002065094742538181,0.47057530728915364,3.019093216968608,3.195642544154013,0.0016131989960526066,32,0.0016131989960526066,-0.2801239943685398,0.1313226809110894,0.2872825641888059,0.31501930880559303,0.00015706089955487513,25.277974441952846,True,True,True,False
0.08,0.98,0.325,6,2.2918793032403122e-05,0.004136104726522395,0.7102344268261604,0.4972858321807883,2.5222556532311145e-05,32,2.5222556532311145e-05,0.09133743032578023,0.001378626700511955,0.11863775953936388,0.09228472478446934,1.9091360024804426e-06,20.912907274167225,True,True,True,True
0.08,0.98,0.325,7,0.0021126267086726057,14.063494076196704,12.048160695739943,11.51614577995519,0.0009343886672221438,2,0.0009343886672221438,-1.2609721016343884,0.4240122976174056,0.419257359502399,0.4103146531385704,0.0004990345590587047,29.535331101454393,True,True,True,False
0.08,0.98,0.4,0,0.001463463691566796,0.08572479651046887,2.5029723956318177,0.28592542671576715,0.001066481610582902,32,0.001066481610582902,-0.372235280050368,0.0290463366704277,0.23701671118237075,0.0596044972328696,9.924003532805825e-05,33.37528012262082,True,True,True,False
0.08,0.98,0.4,1,0.11816665673057304,0.9893305311320764,3.326443877099723,0.8509279160326217,0.12028645985965715,32,0.12028645985965715,0.01762295716040994,0.22199123230967147,0.2624189951134304,0.11989468602956309,0.0021255632144123646,37.349880771563704,True,True,True,True
0.08,0.98,0.4,2,6.7760121968268894e-06,1.1571463089218674,3.769294005713326,3.9541843946488395,4.546140539674469e-06,32,4.546140539674469e-06,-0.4904977392784458,0.2635022588311627,0.30239766126840306,0.31182774233087174,5.70890279740408e-07,60.10837188395061,True,True,True,False
0.08,0.98,0.4,3,0.16750410614943934,3.776742094446632,4.193232046772298,3.6949752431612914,0.2042439229180664,32,0.2042439229180664,0.1798820559442811,0.12764452839976606,0.23138521681912186,0.22213970541269643,0.011955126287542696,23.266674902925697,True,True,True,True
0.08,0.98,0.4,4,0.26765782062514426,1.4612813285567106,4.35591114198776,3.672450815492008,0.30745542791423836,32,0.30745542791423836,0.12944187571863341,0.10614890125187423,0.26353362658319907,0.27452405643992306,0.013735077653947488,27.50590388406572,True,True,True,True
0.08,0.98,0.4,5,0.12911065027746244,0.44151640977139756,2.5851692979663943,1.9064784259680752,0.1872086636940329,32,0.1872086636940329,0.3103382731876329,0.081367540438879,0.18917520844103136,0.14540123412384923,0.006801789195663959,29.83143766361602,True,True,True,True
0.08,0.98,0.4,6,0.02331179865202922,0.08420526603444789,2.2988560045807303,3.335327016840824,0.0256842358520261,2,0.0256842358520261,0.09236939006732134,0.026901316485973704,0.16639821164485405,0.1917339224228319,0.00046205580095153216,32.2980293907666,True,True,True,True
0.08,0.98,0.4,7,0.12754014745169906,1.3382799079185184,3.968240325951978,3.410850969935694,0.16361122288234947,32,0.16361122288234947,0.2204682221377235,0.19855518082872484,0.2761454208192919,0.2413282752526059,0.006609695561562553,18.920403187393877,True,True,True,True
0.15,0.1,0.025,0,0.34542280371921974,2.0132583728514652,4.03689511001952,2.5394952460591056,0.5250713766541011,16,0.5250713766541011,0.3421412419767601,0.15344400074581058,0.24165782101320027,0.1813252548914734,0.005933717386881258,0.06655881002951654,True,True,True,True
0.15,0.1,0.025,1,0.20207834224628754,0.8562329297584351,2.0217665674724516,1.5470399023433363,0.20047115015781866,2,0.20047115015781866,-0.008017074213439862,0.14934227906731004,0.2031973771944022,0.14526371999555127,0.001512061978767784,0.06406493463086914,True,True,True,False
0.15,0.1,0.025,2,0.23462578288963107,2.896812176869078,3.04944266487719,3.3568166603864933,0.2445088443176876,2,0.2445088443176876,0.0404200570152611,0.14003241833973773,0.21697737014518054,0.19927390205155868,0.001726491946939355,0.0763919852863057,True,True,True,True
0.15,0.1,0.025,3,0.4492609536482088,1.5062418987601374,2.7492358519594893,3.1001756198918025,0.6868037581337478,1,0.6868037581337478,0.3458670714484938,0.12108968192862193,0.19014364497716152,0.16854773317613284,0.009853210153129226,0.07097134746057131,True,True,True,True
0.15,0.1,0.025,4,0.47688777503721974,2.784919997054849,4.555929862014214,4.707560121872191,0.4977038188203102,2,0.4977038188203102,0.041824159260883245,0.14307754968213604,0.2396982654363244,0.2385831972926805,0.005339439412021199,0.0702148798340001,True,True,True,True
0.15,0.1,0.025,5,0.4504035609772097,2.0759333504993793,3.8462733399401903,4.230346577962533,0.525011134869435,16,0.525011134869435,0.1421066505775719,0.13381176244125473,0.2321762963860505,0.17245585670818084,0.004417170720517935,0.06622087343357237,True,True,True,True
0.15,0.1,0.025,6,0.10908906658064424,0.3294916088082735,2.597222833737817,1.9810396130937762,0.16116847710491872,1,0.16116847710491872,0.3231364560848423,0.0416565504714688,0.19100332718847615,0.16465667858660532,0.0012411355759734037,0.07286205377713705,True,True,True,True
0.15,0.1,0.025,7,0.4379676707042845,5.6880720693097375,6.824633922968399,6.392128323232402,1.0221821223348817,16,1.0221821223348817,0.5715365577869107,0.24013264878299653,0.292649834558105,0.27936007857496636,0.009155619870446679,0.07061582372585551,True,True,True,True
0.15,0.1,0.1,0,0.37780762334606677,2.619194427372042,4.464482315389779,3.6747375942522353,0.75710588649102,2,0.75710588649102,0.500984432841881,0.17493936872094096,0.2537380166582942,0.20164958329306318,0.014008953865033069,0.2700308026387138,True,True,True,True
0.15,0.1,0.1,1,0.22283517384012513,0.8157072961213645,2.1825034388785007,1.339177939425662,0.22562665605877005,2,0.22562665605877005,0.012372129549789581,0.1501807827559503,0.2232692600058746,0.14129602300963046,0.0018253540581448316,0.2589097705656676,True,True,True,True
0.15,0.1,0.1,2,0.27797155107870214,2.597566157282536,3.7406797227775312,2.978647565051708,0.27398225734116455,4,0.27398225734116455,-0.014560409043458957,0.14407012902243344,0.24186233507954696,0.19213248873126376,0.0019037574787564592,0.3037144573269233,True,True,True,False
0.15,0.1,0.1,3,0.43476462861748644,1.7702267205449636,3.71783179024358,3.0277328522774445,0.4513656527821813,2,0.4513656527821813,0.03677954683163754,0.1209281084076919,0.20939200090967489,0.16634466715631413,0.005048362221890228,0.28280134481912567,True,True,True,True
0.15,0.1,0.1,4,0.46778847916473304,2.3398363403340876,4.219426451361984,3.658229691161893,0.4717289347802524,4,0.4717289347802524,0.008353220091014699,0.1374264932082384,0.23512927178812718,0.21059253589508217,0.0039628670677248805,0.28688569252562457,True,True,True,True
0.15,0.1,0.1,5,0.3638558696003047,2.0531607670547425,3.801099961072478,3.287775891467127,0.448241422336792,16,0.448241422336792,0.1882591579701956,0.13764248909002536,0.2177863117018463,0.17068955128791427,0.0056011533613465475,0.26790887735956453,True,True,True,True
0.15,0.1,0.1,6,0.0004957186789928957,0.08380986732966164,2.410577905670836,2.203246644501438,0.0,1,0.0,-495718678.99289566,0.02810918221227057,0.18109875614880547,0.18714362019360062,0.00017164895918680398,0.29555323336615974,True,True,True,False
0.15,0.1,0.1,7,0.3898520993057328,6.588897709635091,7.183884925678207,6.805496653238745,1.0626294991405931,4,1.0626294991405931,0.633125092404241,0.2736590418425931,0.3069043137611557,0.29690441243706767,0.013981243624229272,0.27916578987001106,True,True,True,True
0.15,0.1,0.175,0,0.3812753421288564,2.767888017605266,4.190901135447521,3.870254664379334,0.5382616451577218,8,0.5382616451577218,0.29165426227400093,0.19717088917942485,0.26810591879493906,0.2197390068638821,0.006426638707595051,0.46483574638769737,True,True,True,True
0.15,0.1,0.175,1,0.2050890061001919,0.8149418665435607,2.3758862951269055,1.2622773212175615,0.21760182042451892,1,0.21760182042451892,0.057503261231527374,0.15391021322210213,0.20746455041267842,0.14167785756572865,0.0021395973930068805,0.4434934332866171,True,True,True,True
0.15,0.1,0.175,2,0.3226879884895555,3.1537712561091147,3.4756978661027182,3.147696561952849,0.32935722526101346,2,0.32935722526101346,0.020249249932721678,0.12389636815409845,0.21159738646809112,0.19289902313657364,0.0019165142200271404,0.5131001453344639,True,True,True,True
0.15,0.1,0.175,3,0.4346228083844168,1.4198396140543568,4.191098827423958,3.5178251641814997,0.4335924351559316,16,0.4335924351559316,-0.0023763634808680505,0.1467196552149319,0.22180288508104617,0.20919972596049877,0.005805885881622631,0.5038622449037508,True,True,True,False
0.15,0.1,0.175,4,0.4681475023932456,2.339604793346187,3.9257844158185904,3.7394441138869285,0.47431655620820623,1,0.47431655620820623,0.013006195407298124,0.13356768604290864,0.2126035945539306,0.2043063072981943,0.0064927454961677365,0.48907712073655163,True,True,True,True
0.15,0.1,0.175,5,0.4306653078194634,2.4179116945889505,4.625390099540146,3.3175286635794268,0.45083320334348276,16,0.45083320334348276,0.04473471646376004,0.13916963436869903,0.2105741239311316,0.17544482861193852,0.0035059298087217927,0.4652262811055981,True,True,True,True
0.15,0.1,0.175,6,0.0003436213673918587,0.08380986732966164,1.4382561082664096,1.2864115235420757,0.0,16,0.0,-343621367.3918587,0.028285262907981057,0.13838276562556806,0.16047118645942482,0.00011898752101096166,0.5172181583907794,True,True,True,False
0.15,0.1,0.175,7,0.42065833323769036,8.041812616181225,8.020099945957554,7.44009202122733,1.0648242344287335,8,1.0648242344287335,0.6049504513170957,0.28643080416781563,0.33033338735397594,0.3049134974614997,0.014986760427155346,0.4873899805768875,True,True,True,True
0.15,0.1,0.25,0,0.3191002181295538,1.5923664589369337,3.636799629226977,2.848894172375706,0.6433025109162862,1,0.6433025109162862,0.5039655329884469,0.15721227421896372,0.24294542074745312,0.20344460158599087,0.01318339057259542,0.6716333817063189,True,True,True,True
0.15,0.1,0.25,1,0.24927555231554158,0.8108358885590058,1.972623653286803,1.810246192908087,0.25101064402373247,4,0.25101064402373247,0.006912422837442862,0.14875346315472765,0.2068911800862654,0.14762109925400022,0.0019710569823032727,0.6406768593412419,True,True,True,True
0.15,0.1,0.25,2,0.23149969580873586,2.6211502609827617,3.2390887376876156,3.2434848090335784,0.3142541724694427,2,0.3142541724694427,0.26333612696504033,0.14383132943846857,0.2189250165658202,0.19393339253363726,0.0038449513132892735,0.7702516064478512,True,True,True,True
0.15,0.1,0.25,3,0.3892192061156598,1.3064360278652616,3.0391101629118555,2.6422698769950066,0.49001223324457344,1,0.49001223324457344,0.2056949200258152,0.1304290891854161,0.2204335191143191,0.17774537570292753,0.0086079890039299,0.717401345909122,True,True,True,True
0.15,0.1,0.25,4,0.31085885688026715,1.5610672656818863,2.987009694844001,2.91635037150328,0.3301799141920205,2,0.3301799141920205,0.05851675550596002,0.11940058234252425,0.21226713289804217,0.21593464659352615,0.0030863937723259348,0.7430124522787768,True,True,True,True
0.15,0.1,0.25,5,0.4245801604014997,2.5442928426643983,4.674979665023847,3.1288509385263485,0.5111734784800577,16,0.5111734784800577,0.16940103844205254,0.13741709952006392,0.21479604075977785,0.17029845213128497,0.0037710971838883414,0.6886331683290579,True,True,True,True
0.15,0.1,0.25,6,0.0005014615036049072,0.08380986732966164,2.1038279824936765,1.939380438702764,0.0,1,0.0,-501461503.60490716,0.0280610391808717,0.17829647996426448,0.1799557040768279,0.00017366131685388745,0.7388830834153992,True,True,True,False
0.15,0.1,0.25,7,0.4735256223084152,5.532736096330139,6.675471859600377,5.840664861215921,0.9236498210761154,2,0.9236498210761154,0.4873320911200682,0.23500014927970608,0.2995148493659696,0.25291315190678415,0.010569284114515956,0.6999822835954181,True,True,True,True
0.15,0.1,0.325,0,0.38365213334278403,2.35397954626342,4.874950526118067,3.9862476485132183,1.005350656110079,16,1.005350656110079,0.6183897319695221,0.18187091695005217,0.27601050153245016,0.2195851118074547,0.01618145874380104,0.8696519094275408,True,True,True,True
0.15,0.1,0.325,1,0.19168222087592449,0.7523039756979468,2.360052360613125,1.3905866937603149,0.18978716671987184,1,0.18978716671987184,-0.009985154364255688,0.14957530246316578,0.2161462325002032,0.1371003775762529,0.001689695575888279,0.8347482743198438,True,True,True,False
0.15,0.1,0.325,2,0.182721950211162,3.3018321826208914,2.7961754851706595,3.1589839428260498,0.18168498602361494,2,0.18168498602361494,-0.005707484202422101,0.13226621265367286,0.19670119117378823,0.17066000583772298,0.0017516314660733455,0.9622130595029702,True,True,True,False
0.15,0.1,0.325,3,0.4171598967132914,1.3785725733864729,3.5655176719148245,3.1886959906286694,0.4401256062572391,8,0.4401256062572391,0.052179898686751276,0.13050435132133448,0.22972947961674223,0.1940840597740552,0.005770191206296989,0.9216241770832956,True,True,True,True
0.15,0.1,0.325,4,0.602867577111991,2.875147020880152,4.411925164516732,4.158741189136043,0.7650323037354315,1,0.7650323037354315,0.21197108387663768,0.14642845073361924,0.231435016737952,0.2306976803348699,0.006859475907309105,0.9086662241871661,True,True,True,True
0.15,0.1,0.325,5,0.43907134220876143,2.230727329761137,3.5043847215788535,3.4385320094302187,0.46487133484352766,2,0.46487133484352766,0.05549921171941119,0.13486510483687492,0.2068401090797721,0.15609836990445317,0.004047602600792102,0.8839629125607841,True,True,True,True
0.15,0.1,0.325,6,0.0002646603798562851,0.08380986732966164,1.5372040276396086,1.5844443946617672,0.0,1,0.0,-264660379.8562851,0.028366339851958668,0.15910759240266212,0.16623128042192817,9.165785899374745e-05,0.9605480084400194,True,True,True,False
0.15,0.1,0.325,7,0.39414763436353945,7.831224563732629,8.282101576568989,7.502062380296258,1.0044474321455092,2,1.0044474321455092,0.6075975489114085,0.2859485826527557,0.3201722476454373,0.2983037716012434,0.010709537310145208,0.9165336201883494,True,True,True,True
0.15,0.1,0.4,0,0.3316260293307225,2.405946530156088,4.284435125221586,3.8772623057436584,0.6626275371149777,2,0.6626275371149777,0.4995287537028823,0.16299980689959181,0.25209377189302556,0.19492429505396316,0.010683888614921599,1.061249336954383,True,True,True,True
0.15,0.1,0.4,1,0.1992497701597535,0.7561065024334054,2.5497307712284916,1.4455337043825933,0.20167477057220742,8,0.20167477057220742,0.012024312240809866,0.14778205089052524,0.22723176196126976,0.13972648707773605,0.0016713661147178993,1.041721814554022,True,True,True,True
0.15,0.1,0.4,2,0.29217509162064276,3.288786268308658,3.2456315966331033,3.508545238740683,0.3005705338056259,4,0.3005705338056259,0.02793168737695463,0.1329794053085961,0.22535721510661758,0.20184895140071543,0.002186529768938197,1.1779699671621524,True,True,True,True
0.15,0.1,0.4,3,0.37449020038038267,1.350148922586178,3.2972780202488985,3.0612134139004064,0.38190378287130655,8,0.38190378287130655,0.019412173493505578,0.158715700141003,0.21141483145128667,0.18104221729163372,0.0036630789510098466,1.150793282392004,True,True,True,True
0.15,0.1,0.4,4,0.5284407911911606,2.5668854763818634,4.878721506942873,3.8997744256131277,0.5479069447912681,2,0.5479069447912681,0.0355282111043936,0.15318581832814848,0.24871580467815158,0.21832631984856082,0.006061327837455665,1.1330753793013328,True,True,True,True
0.15,0.1,0.4,5,0.459027535751645,2.5011754558029304,4.683259409146898,3.464319794127241,0.6326549607941565,2,0.6326549607941565,0.27444252523454676,0.13741633257803668,0.20637641518086466,0.15961954593955566,0.007582080229781944,1.0685146889846446,True,True,True,True
0.15,0.1,0.4,6,0.0004693644538949591,0.08380986732966164,1.1071889975836613,1.4818930400150252,0.0,1,0.0,-469364453.8949591,0.02809890808660414,0.15353545099963598,0.15840592044845858,0.00016255206523878516,1.182212933464639,True,True,True,False
0.15,0.1,0.4,7,0.5185415666369232,6.170851737344821,7.0740734104619785,7.404914841487979,1.1092764404131863,16,1.1092764404131863,0.5325407195669138,0.24603655547257436,0.28942458419470574,0.2853496561429407,0.013017563583471671,1.163220130310907,True,True,True,True
0.15,0.2257,0.025,0,0.2631267703176287,3.1601361672806383,4.6165604331889245,3.397932382283615,0.41486257270384563,4,0.41486257270384563,0.36574955749150034,0.17397862081233617,0.2612707962872288,0.2019132981063209,0.0066323336172075965,0.07201026979608365,True,True,True,True
0.15,0.2257,0.025,1,0.21640764898777054,0.7967234138122611,2.0685963386344155,1.7430209239480465,0.22229788250528124,1,0.22229788250528124,0.026497029351463836,0.14808614421306743,0.2017685369501037,0.15403986374268702,0.0023607600563035594,0.0714419832781985,True,True,True,True
0.15,0.2257,0.025,2,0.09706952464106446,1.2767831622735626,2.53173356363303,2.5550822032620046,0.09263688471769907,32,0.09263688471769907,-0.04784962206871895,0.19181466884242368,0.247069546051045,0.25760938792080473,0.0004770486595897618,0.09990898782403723,True,True,True,False
0.15,0.2257,0.025,3,0.4700248151100601,1.299654433147929,4.145923112389099,2.7907351709163133,0.5547170868108396,32,0.5547170868108396,0.15267651513619207,0.14948782671313252,0.22634734655686586,0.18157865445681762,0.003829540451872976,0.07589464369596473,True,True,True,True
0.15,0.2257,0.025,4,0.5680095455832057,2.358450753853448,4.345194650097282,3.9649777134848843,0.5991720936164917,8,0.5991720936164917,0.05200934483646365,0.14546928638775117,0.23806974527806773,0.21502114578299697,0.00456599221539504,0.07381779660310143,True,True,True,True
0.15,0.2257,0.025,5,0.43094760858841774,2.1610562746099857,4.398734589802243,3.08758240062487,0.5064483598726587,4,0.5064483598726587,0.14907887410914875,0.13868801716508997,0.21435340251702262,0.17759478493602318,0.004344848556730384,0.07185558850219173,True,True,True,True
0.15,0.2257,0.025,6,0.08025875641893543,0.4613426258542026,1.7050975380470568,1.7893612756003734,0.21458779770924455,1,0.21458779770924455,0.6259863921634448,0.03670540751626808,0.14107150695457657,0.1652324142248278,0.001756566871945785,0.07760789184595217,True,True,True,True
0.15,0.2257,0.025,7,0.3399914655057126,8.350156867383363,9.142766902248278,8.099666716109377,0.8359668992396632,2,0.8359668992396632,0.5932955409897869,0.3022767267940632,0.33573741116072037,0.3137075267061005,0.01386187822562305,0.07266747961551917,True,True,True,True
0.15,0.2257,0.1,0,0.35743547287971783,2.1368306519932756,3.7171323911915,3.277984508743379,0.5039343603846105,4,0.5039343603846105,0.2907102571713555,0.1507468536732945,0.24431695920693,0.18805163358869686,0.006591988980565075,0.2860559945374164,True,True,True,True
0.15,0.2257,0.1,1,0.13692036555746037,0.8564292390993438,1.8193764758197355,1.0267855613440704,0.14308842177815193,2,0.14308842177815193,0.043106605999573264,0.1555117578215712,0.2071837110401441,0.12758459611741246,0.001772816388170791,0.28382524420687333,True,True,True,True
0.15,0.2257,0.1,2,0.28217305941540727,3.16055655659176,3.818363820978468,2.653671108370796,0.2943830034943796,8,0.2943830034943796,0.04147638937723342,0.1280776062281032,0.212275320078689,0.17569467901269956,0.002095295114519634,0.31429578428132765,True,True,True,True
0.15,0.2257,0.1,3,0.4137674086015006,1.3966871683851072,3.5015231752647487,2.6914923745980226,0.5642325161123274,2,0.5642325161123274,0.26667216655211734,0.13088537085500568,0.22153845894525429,0.20821286375821388,0.00607322245863684,0.2973230513129197,True,True,True,True
0.15,0.2257,0.1,4,0.18322573940438822,1.0419098895813808,2.3967427777884627,2.3478871219278177,0.259357119688042,8,0.259357119688042,0.29353881002081433,0.094992880242554,0.20709773721229977,0.22388549618363812,0.0014819680807770254,0.3521949034798725,True,True,True,True
0.15,0.2257,0.1,5,0.4264919970247072,1.7836590279897473,4.402492205775055,3.755201996003613,0.5305373714519684,4,0.5305373714519684,0.1961131864142032,0.13167043430518038,0.21677113435967024,0.1670594560427034,0.0058393991254105234,0.2863948619393712,True,True,True,True
0.15,0.2257,0.1,6,0.03759829632787222,0.12679471107016424,1.6198836311252163,1.8181333139961209,0.10002919952178711,1,0.10002919952178711,0.6241267899011526,0.031829686767397544,0.1559467820671773,0.18029643469106382,0.00112364185399036,0.3104447489232407,True,True,True,True
0.15,0.2257,0.1,7,0.38691367597531995,8.826741951712608,8.431386515680252,7.903137005838244,1.030593942046305,4,1.030593942046305,0.6245721421503021,0.3074145581427543,0.33060670248103563,0.30863638419521267,0.014882819343356194,0.29847176404790826,True,True,True,True
0.15,0.2257,0.175,0,0.3676912231123778,3.1294316296177436,5.009501900855733,4.013871398793988,0.3834107592251505,32,0.3834107592251505,0.040999204468181664,0.18082683241983927,0.2685553683746426,0.20610228251640425,0.0028014992066223575,0.5047110576261639,True,True,True,True
0.15,0.2257,0.175,1,0.21827293340085477,0.8087305287895421,2.478833493236597,1.1941136045573832,0.22375494997221917,1,0.22375494997221917,0.024500090711043664,0.15224468771394203,0.212940059309797,0.144067487621959,0.0027418160573972547,0.494777710617868,True,True,True,True
0.15,0.2257,0.175,2,0.11583305866565878,1.494568534829391,3.3643937271819015,2.748834767790778,0.11880488265168845,32,0.11880488265168845,0.025014325334948156,0.18519500845412856,0.24969618732554769,0.2593319090689752,0.0007356568763469002,0.6826072402310689,True,True,True,True
0.15,0.2257,0.175,3,0.482336888187362,1.7524019946718934,3.6759875800977784,3.2937184465725733,0.6186743383739446,2,0.6186743383739446,0.2203703010293217,0.11249142228119322,0.22070047474943047,0.20293567450853667,0.00648197088176369,0.5171908759041876,True,True,True,True
0.15,0.2257,0.175,4,0.528207248048384,2.4839676951353584,4.259859765977094,3.6852734404576646,0.5412696303766931,4,0.5412696303766931,0.024132856519621007,0.13751870800780383,0.22555317772478642,0.22800883484033527,0.0036797512855464656,0.5220544018159191,True,True,True,True
0.15,0.2257,0.175,5,0.41105117433569405,1.8923150522841619,3.6421564302400573,2.964200143245403,0.43919097205135377,4,0.43919097205135377,0.06407189470272032,0.12257212111890929,0.19933664815668925,0.15797318472446656,0.0042801855659077605,0.5087786493264589,True,True,True,True
0.15,0.2257,0.175,6,0.0006763630643659145,0.08380986732966164,1.7453296180309141,1.2205838980602701,0.0,1,0.0,-676363064.3659146,0.02771144523802411,0.15508415502782566,0.14408010143835476,0.00023429752284104483,0.5470486950829041,True,True,True,False
0.15,0.2257,0.175,7,0.4361352293617052,5.029068768552628,6.294418286210488,5.760069431271703,0.954645767685188,4,0.954645767685188,0.543144437313916,0.24394377806723283,0.29537841964336164,0.27521529377023746,0.008897329816630169,0.5133386305623299,True,True,True,True
0.15,0.2257,0.25,0,0.43740049058463276,2.9522567557170354,4.491480873411689,4.277142889948809,0.6763125584624546,4,0.6763125584624546,0.3532568852794488,0.17098771157553133,0.24484070438390756,0.20288590012382268,0.008626869922889554,0.712431561950802,True,True,True,True
0.15,0.2257,0.25,1,0.2447124168376139,0.8905529017838641,2.471268501411681,1.6106009614949626,0.24688270251331865,8,0.24688270251331865,0.00879075631306189,0.14887529777056194,0.21856808640433872,0.14570118742646238,0.001601642717639393,0.7118600433126432,True,True,True,True
0.15,0.2257,0.25,2,0.0664576870842653,1.1546653006058856,2.7201725836159483,3.0104196470908997,0.06873760342552021,4,0.06873760342552021,0.033168400229799715,0.197377245309981,0.24770645025698684,0.265306228300142,0.00047813195446355617,1.0174211511092517,True,True,True,True
0.15,0.2257,0.25,3,0.45234646553678887,1.7764986145093915,3.8151899320604974,3.2217495936758946,0.5309390405402564,32,0.5309390405402564,0.14802560934960776,0.12556961305148004,0.2279963508777374,0.20244212395366354,0.004588269816064904,0.7363758091654256,True,True,True,True
0.15,0.2257,0.25,4,0.4625800041879853,2.700104937212,4.306879265388441,4.1268805826073764,0.48280666223837293,4,0.48280666223837293,0.04189390833302394,0.13882393701067267,0.22370196640870463,0.21513245653052293,0.004653889012578208,0.7540687707607229,True,True,True,True
0.15,0.2257,0.25,5,0.4436913265697721,2.1466755604446077,3.9853430017896154,3.190792166620819,0.5430254941495007,1,0.5430254941495007,0.18292726336045811,0.12536553910996215,0.20619121141274133,0.17095099527263602,0.014950462624534613,0.7225566443054223,True,True,True,True
0.15,0.2257,0.25,6,0.028846166631146433,0.11615477278181614,1.8368866771828833,1.647319699180226,0.036868488216484446,2,0.036868488216484446,0.21759290856279576,0.030314854771296536,0.15999887936114393,0.16457503981926183,0.0008370294721688341,0.7780463321811436,True,True,True,True
0.15,0.2257,0.25,7,0.43211742788359736,6.742771062565028,7.039056402908784,7.056603230262974,0.8658347519821524,2,0.8658347519821524,0.5009239039038887,0.25633377390750717,0.29617869468199154,0.2940884271099881,0.012924591266612757,0.7245828156023547,True,True,True,True
0.15,0.2257,0.325,0,0.4086657555628937,2.9008780480423524,4.662064394454718,4.321291947727224,0.5714314805881358,8,0.5714314805881358,0.2848385686726925,0.18329534855044297,0.26486888309195733,0.23930963196531468,0.00774358082722825,0.9295909884458394,True,True,True,True
0.15,0.2257,0.325,1,0.2460796582728017,0.8123989531231408,2.767494209213163,1.6563686766756507,0.25804953766295213,32,0.25804953766295213,0.04638597495099845,0.14546345969721886,0.22895154751483515,0.15034202361656968,0.0018770215707709567,0.9359312993025551,True,True,True,True
0.15,0.2257,0.325,2,0.044210137324868705,1.0713760102855188,2.863069919474291,2.9011643989905362,0.12967783761416019,2,0.12967783761416019,0.6590771550616821,0.20254983726970643,0.2614103532940966,0.26710060129311053,0.00237933236410744,1.3262372002976093,True,True,True,True
0.15,0.2257,0.325,3,0.40978699245913,1.3182649056085949,3.7514731672481574,2.703429366667623,0.41368849630288607,4,0.41368849630288607,0.009431018456214382,0.1260602568151602,0.20587267460255324,0.1768285599988647,0.0030745639761619436,0.9684505070998932,True,True,True,True
0.15,0.2257,0.325,4,0.4762895687088698,2.394517259088125,4.057402883767179,3.916989672101426,0.48018342766062194,4,0.48018342766062194,0.008109107327427806,0.1325428764218899,0.21785654736895715,0.20896538488461505,0.0043269391419434745,0.9638150156323257,True,True,True,True
0.15,0.2257,0.325,5,0.4487542434397939,1.7871261274401535,3.1089836018788435,2.840993943416526,0.5376923825711564,2,0.5376923825711564,0.16540710267472067,0.12287795948442501,0.20997083179983156,0.17725369978215885,0.004337990648167651,0.9260601746139836,True,True,True,True
0.15,0.2257,0.325,6,0.0006380641472251426,0.08380986732966164,1.7159224830691164,2.0179859680049255,0.0,1,0.0,-638064147.2251426,0.027706279103324277,0.15376164232475245,0.15687066141744238,0.00022104442267780722,1.0159475765825363,True,True,True,False
0.15,0.2257,0.325,7,0.422673314577082,5.565536572747389,6.999454011152562,6.624973691280853,1.0947091073211093,2,1.0947091073211093,0.6138944019462698,0.2502789726998445,0.30945950601075417,0.27144449551424393,0.01117757443707417,0.9658455984612755,True,True,True,True
0.15,0.2257,0.4,0,0.3508922169005696,3.25805469388372,4.922131925269269,3.7865820283227083,0.44673114142958953,32,0.44673114142958953,0.2145337892100485,0.18407714079951307,0.2748752382029337,0.21368680909324425,0.004868898941705289,1.1482895987205466,True,True,True,True
0.15,0.2257,0.4,1,0.22895229985895102,0.8681336448209742,2.5162339406748293,1.5511884829614575,0.24077178211324374,4,0.24077178211324374,0.04908998118697142,0.1494385703498988,0.22217855239920475,0.1359465320323286,0.0021565908708994176,1.1377063180602474,True,True,True,True
0.15,0.2257,0.4,2,0.08965702215859529,2.156233452785976,3.0966512995184656,2.4995558554315616,0.08808051671336861,4,0.08808051671336861,-0.017898458184083327,0.17226340373599494,0.24594554871152505,0.22581793477396453,0.0008266871449443018,1.460327293007155,True,True,True,False
