continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.023276085728303565,0.04776312146839761,0.8197152323482688,0.03732284282394319,0.0,0.4,0.6,0.6,0.9522368785316024,0.9522368785316024,20
