step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.295917,1.360696,1.917896,1.360696,0.828306,0.532390,1.000000,0.000000,0.065352,0.960089,0.925488,0.158294,0.000000,0.000040,0.937500,0.000000,0.187500,0.000000,8
2048,0.295133,1.331151,1.861414,1.331151,0.813142,0.518009,1.000000,0.000000,0.068191,0.928461,0.916515,0.184182,0.000000,0.000031,0.937500,0.000000,0.187500,0.000000,8
3072,0.295114,1.352542,1.906985,1.352542,0.823828,0.528714,1.000000,0.000000,0.069960,0.948987,0.923775,0.174098,0.000000,0.000037,0.937500,0.000000,0.187500,0.000000,8
4096,0.295952,1.342145,1.878339,1.342145,0.819049,0.523097,1.000000,0.000000,0.064741,0.945630,0.919468,0.172979,0.000000,0.000060,0.937500,0.000000,0.187500,0.000000,8
5120,0.294968,1.339566,1.881314,1.339566,0.817267,0.522299,1.000000,0.000000,0.070772,0.934102,0.919618,0.183751,0.000000,0.000046,0.937500,0.000000,0.187500,0.000000,8
6144,0.295498,1.354928,1.907751,1.354928,0.825213,0.529715,1.000000,0.000000,0.066619,0.955541,0.923761,0.168311,0.000000,0.000026,0.937500,0.000000,0.187500,0.000000,8
7168,0.295395,1.334052,1.865679,1.334052,0.814723,0.519329,1.000000,0.000000,0.067249,0.933033,0.917489,0.182109,0.000000,0.000025,0.937500,0.000000,0.187500,0.000000,8
8192,0.295165,1.349723,1.901632,1.349723,0.822444,0.527279,1.000000,0.000000,0.070434,0.945635,0.922816,0.176890,0.000000,0.000042,0.937500,0.000000,0.187500,0.000000,8
9216,0.295755,1.346056,1.886468,1.346056,0.820906,0.525150,1.000000,0.000000,0.064733,0.949915,0.920631,0.170933,0.000000,0.000060,0.937500,0.000000,0.187500,0.000000,8
10240,0.295150,1.337008,1.875334,1.337008,0.816079,0.520929,1.000000,0.000000,0.070204,0.932126,0.918747,0.184529,0.000000,0.000040,0.937500,0.000000,0.187500,0.000000,8
11264,0.295423,1.354959,1.909097,1.354959,0.825191,0.529768,1.000000,0.000000,0.067669,0.954235,0.924073,0.169460,0.000000,0.000024,0.937500,0.000000,0.187500,0.000000,8
12288,0.295436,1.335393,1.867082,1.335393,0.815414,0.519978,1.000000,0.000000,0.066282,0.935902,0.917769,0.179667,0.000000,0.000033,0.937500,0.000000,0.187500,0.000000,8
13312,0.295245,1.346751,1.895953,1.346751,0.820998,0.525753,1.000000,0.000000,0.070864,0.941818,0.921911,0.179391,0.000000,0.000048,0.937500,0.000000,0.187500,0.000000,8
