step,active_fraction,mean_mismatch,mean_residue,admissible_cells,activation_events,activation_fraction_of_admissible,inadmissible_update_count,inadmissible_update_fraction,inadmissible_activation_count,inadmissible_activation_fraction,traceability_failure_count,traceability_failure_fraction,trace_depth_mean
63,0.0087890625,0.018821639457831295,0.07574659093290002,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
64,0.007080078125,0.018821863220888073,0.07534312892982101,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
65,0.0078125,0.018831637511716074,0.07498032264052279,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
66,0.009521484375,0.018816644108663832,0.07470659363286758,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
67,0.01025390625,0.01878708934935029,0.07447222300903891,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
68,0.0068359375,0.018774750771571504,0.07406929765394851,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
69,0.008544921875,0.01876274403360579,0.07375585077115904,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
70,0.007568359375,0.018768526215818742,0.07339671023219745,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
71,0.011474609375,0.018761093429670334,0.07323647359862545,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
72,0.005615234375,0.018750483125098534,0.07278487058138922,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
73,0.007568359375,0.018765762283612646,0.07243543984432532,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
74,0.0068359375,0.01876013307452503,0.07205288232088206,28,0,0.0,0,0.0,0,0.0,0,0.0,0.0
75,0.0078125,0.01876027265774456,0.07172297849767324,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
76,0.0078125,0.01876705173021797,0.0713963737126965,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
77,0.007080078125,0.01875909266387856,0.07103641388181955,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
78,0.01025390625,0.01874972768821019,0.07083874505550136,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
79,0.0087890625,0.018717859508505443,0.07056981072994634,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
80,0.010986328125,0.018689732877634174,0.07041342902889686,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
81,0.007080078125,0.018672343455764212,0.07006329864485791,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
82,0.008056640625,0.018658068599323285,0.06976549768965934,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
83,0.007568359375,0.01864118180593969,0.06944626068151274,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
84,0.00830078125,0.01863733909151829,0.06916683713719761,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
85,0.0107421875,0.018624413006343363,0.06901227814082561,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
86,0.010498046875,0.018614118561227872,0.06884705770316737,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
87,0.00537109375,0.01862369211215894,0.06842714181363571,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
88,0.00537109375,0.018619148891389783,0.06801142508299934,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
89,0.010498046875,0.018622334525335238,0.06785621317591933,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
90,0.010009765625,0.018617252885040778,0.06767813932541016,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
91,0.00830078125,0.018605218128757484,0.06741639699465606,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
92,0.011474609375,0.01858415472164492,0.0673159634934595,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
93,0.011474609375,0.01857168304265785,0.0672165343272749,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
94,0.010498046875,0.018567709648431185,0.06706927132775214,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
95,0.0107421875,0.018558874895005857,0.06693568798947462,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
96,0.009521484375,0.018559544839350725,0.06674240532832987,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
97,0.011962890625,0.018555372177750263,0.06667312580629658,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
98,0.00830078125,0.01854950303471024,0.06642143361073362,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
99,0.00634765625,0.01855898520686456,0.06607460208712627,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
100,0.009521484375,0.018558365635429952,0.06588993028500502,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
101,0.009033203125,0.018556001608075107,0.06568269113840497,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
102,0.01123046875,0.01854335306476272,0.06558738766452091,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
103,0.010009765625,0.018527238321980676,0.0654320020691257,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
104,0.01123046875,0.018506065283561378,0.06533920548593446,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
105,0.009765625,0.01849475352866993,0.0651740946810751,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
106,0.007080078125,0.01849647754271124,0.06487635764051433,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
107,0.011962890625,0.018493651413291658,0.0648257385953592,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
108,0.00927734375,0.0184834048981646,0.0646413483969056,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
109,0.011474609375,0.01848142061775531,0.06456866538168657,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
110,0.007080078125,0.018491355474977468,0.0642769826341197,29,0,0.0,0,0.0,0,0.0,0,0.0,0.0
111,0.008544921875,0.018486729487806268,0.0640614589015285,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
112,0.010009765625,0.018502245136574766,0.06392133259376323,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
113,0.009521484375,0.01851333749566124,0.06375819348657559,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
114,0.009765625,0.018511924242803048,0.06360889280170982,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
115,0.010009765625,0.0185169172406848,0.06347329215494273,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
116,0.010009765625,0.018513186674930487,0.06333904751464331,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
117,0.01025390625,0.018496837668050235,0.06321835235199688,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
118,0.00927734375,0.01846991952734127,0.06305003601597689,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
119,0.011474609375,0.018459779713177017,0.06299326612456713,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
120,0.010986328125,0.01845369761179545,0.06291264986957147,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
121,0.009521484375,0.01844715902561845,0.06275959758962574,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
122,0.01123046875,0.018441846394286955,0.06269352505122949,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
123,0.010009765625,0.018428091908577957,0.0625670780819672,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
124,0.010009765625,0.018414758239358897,0.06244189558239753,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
125,0.006591796875,0.018417446534523048,0.06214706647032354,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
126,0.012451171875,0.01840971467548053,0.06214815439937031,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
127,0.0107421875,0.018406123579285005,0.062063782230376605,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
128,0.009033203125,0.018391979793170834,0.06189480456432284,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
129,0.012451171875,0.018396539465407306,0.06189841511242962,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
130,0.01171875,0.01836770428276241,0.06186536846130531,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
131,0.012939453125,0.018359760084213205,0.06189368743294227,53,0,0.0,0,0.0,0,0.0,0,0.0,0.0
132,0.009033203125,0.01836583305171348,0.061726410714862845,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
133,0.011474609375,0.018365250396163803,0.06168287707646421,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
134,0.009765625,0.018368113658452645,0.06155432955569957,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
135,0.010986328125,0.01835365920433412,0.06148810266639257,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
136,0.01318359375,0.018335337030874657,0.061532401327228634,54,0,0.0,0,0.0,0,0.0,0,0.0,0.0
137,0.009521484375,0.018326035242275756,0.06139315153270636,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
138,0.010009765625,0.0183319816688167,0.06127970829862929,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
139,0.009033203125,0.018336659854881854,0.061118571371893,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
140,0.010498046875,0.018344215134121766,0.06103228800192407,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
141,0.00830078125,0.018330164292192426,0.060837004184404825,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
142,0.0087890625,0.018341989808235447,0.060668087267560775,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
143,0.008544921875,0.018344468692965778,0.06048865248863517,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
144,0.013916015625,0.01833895448299792,0.060579566744998814,57,0,0.0,0,0.0,0,0.0,0,0.0,0.0
145,0.015625,0.018329062635740644,0.060755021077548835,64,0,0.0,0,0.0,0,0.0,0,0.0,0.0
146,0.011474609375,0.018336442856283656,0.06072120133552335,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
147,0.0126953125,0.018340709681238257,0.06074875494716811,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
148,0.009765625,0.018333112549973114,0.06062954864769642,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
149,0.009033203125,0.01831966363643625,0.06047491331746946,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
150,0.008056640625,0.018283125640847227,0.06027299621554476,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
151,0.0087890625,0.01826540062707739,0.06010971937838931,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
152,0.008056640625,0.018262570133738866,0.05991145421585542,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
153,0.0087890625,0.018266305926182592,0.05975179279869687,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
154,0.01123046875,0.01827270662173189,0.0597157983082099,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
155,0.010009765625,0.018274063460505023,0.059619128606377796,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
156,0.010009765625,0.01828003094905195,0.05952342560156402,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
157,0.013427734375,0.018273660985506757,0.059599578064298386,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
158,0.010009765625,0.018262043493757874,0.05950407056490539,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
159,0.009521484375,0.018257696161245313,0.05938510407800633,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
160,0.01220703125,0.018256412565758967,0.05940160459972628,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
161,0.012451171875,0.018252323983882004,0.05943014714747902,51,0,0.0,0,0.0,0,0.0,0,0.0,0.0
162,0.010009765625,0.018249822585913893,0.05933633395725422,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
163,0.0126953125,0.018254335763028054,0.05937773624268168,52,0,0.0,0,0.0,0,0.0,0,0.0,0.0
164,0.010498046875,0.018252989123871678,0.05930886122400486,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
165,0.01123046875,0.0182276574331205,0.05927729604926481,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
166,0.010498046875,0.0182112675616228,0.05920942543252217,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
167,0.009521484375,0.01819663683927354,0.059093405396946935,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
168,0.00830078125,0.018192480129188116,0.05891751040547747,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
169,0.009033203125,0.018183829915719055,0.05877999545767269,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
170,0.009521484375,0.018178463133105872,0.058668269721845974,39,0,0.0,0,0.0,0,0.0,0,0.0,0.0
171,0.011962890625,0.01816321744275217,0.05867973155587751,49,0,0.0,0,0.0,0,0.0,0,0.0,0.0
172,0.01220703125,0.01815047928790648,0.058703285802818736,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
173,0.01416015625,0.018154077683474733,0.058824260757290546,58,0,0.0,0,0.0,0,0.0,0,0.0,0.0
174,0.011474609375,0.018150366141600215,0.05880974861846764,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
175,0.01123046875,0.018152334989297792,0.058783174569782964,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
176,0.011474609375,0.01815909735800226,0.05876907329283513,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
177,0.009033203125,0.01816577284260621,0.05863304271615678,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
178,0.010009765625,0.018168370913478067,0.05854720057024522,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
179,0.01025390625,0.01815974925230359,0.058474423877042755,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
180,0.01025390625,0.018162969985621738,0.05840237495077233,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
181,0.0078125,0.01816658658189064,0.058208976201264605,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
182,0.01025390625,0.01814612297177641,0.05813958175175196,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
183,0.0087890625,0.018148051457369356,0.05799763905923444,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
184,0.005859375,0.018136555013551707,0.057710631418642105,24,0,0.0,0,0.0,0,0.0,0,0.0,0.0
185,0.010986328125,0.01812168434943108,0.05768284151070567,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
186,0.01025390625,0.01811272559947972,0.05761870840809862,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
187,0.00830078125,0.01811407135051498,0.05745756038651763,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
188,0.0078125,0.01810513902702556,0.05727360978265245,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
189,0.0107421875,0.018101027876287368,0.05723798305982593,44,0,0.0,0,0.0,0,0.0,0,0.0,0.0
190,0.01171875,0.018092435838584234,0.05725154072922767,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
191,0.010498046875,0.018076838787481675,0.05720392766568538,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
192,0.0078125,0.018074550918142876,0.057022513389028535,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
193,0.008056640625,0.018079871425183497,0.056855120286388255,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
194,0.0087890625,0.018071578362118174,0.056726022208524365,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
195,0.008056640625,0.018063706505043985,0.05656159401768912,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
196,0.007568359375,0.018049484204669675,0.05637439604626224,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
197,0.00732421875,0.018038013233216882,0.056176863023299606,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
198,0.010009765625,0.018035840226124256,0.056115582674316614,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
199,0.010498046875,0.018033945669460434,0.05607932919132345,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
200,0.01220703125,0.018021086117106233,0.056128887461910214,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
201,0.0087890625,0.01802139807724163,0.05600705171229111,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
202,0.011474609375,0.01801669281323806,0.0560207116639182,47,0,0.0,0,0.0,0,0.0,0,0.0,0.0
203,0.010498046875,0.01801432722958706,0.055985406891029016,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
204,0.008056640625,0.01800430745480012,0.05582838485336872,33,0,0.0,0,0.0,0,0.0,0,0.0,0.0
205,0.01220703125,0.017994183840417968,0.05588045256733504,50,0,0.0,0,0.0,0,0.0,0,0.0,0.0
206,0.00634765625,0.017993045427912933,0.055639030854161685,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
207,0.00927734375,0.01799619120691362,0.055546507733120074,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
208,0.007568359375,0.017998759528404608,0.05536946062453887,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
209,0.009765625,0.017990349720895533,0.05530404726829348,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
210,0.010009765625,0.0179948275543031,0.055251495076860536,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
211,0.0078125,0.01798848418537491,0.05508960512609194,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
212,0.0078125,0.017983956080363538,0.05492933407483102,32,0,0.0,0,0.0,0,0.0,0,0.0,0.0
213,0.010498046875,0.017977977087876004,0.05490494307783271,43,0,0.0,0,0.0,0,0.0,0,0.0,0.0
214,0.01171875,0.017961705809670304,0.05494183114705438,48,0,0.0,0,0.0,0,0.0,0,0.0,0.0
215,0.010009765625,0.017951559636352005,0.05489290111683383,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
216,0.008544921875,0.017945903637233522,0.054771218199415495,35,0,0.0,0,0.0,0,0.0,0,0.0,0.0
217,0.013427734375,0.017932062390505148,0.05489489273617134,55,0,0.0,0,0.0,0,0.0,0,0.0,0.0
218,0.01123046875,0.017913559901867805,0.05490746724630963,46,0,0.0,0,0.0,0,0.0,0,0.0,0.0
219,0.009033203125,0.017913507346083282,0.05481005273009652,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
220,0.0087890625,0.017909929889158793,0.05470140532779556,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
221,0.00927734375,0.017913500368744492,0.05461825846201761,38,0,0.0,0,0.0,0,0.0,0,0.0,0.0
222,0.007568359375,0.01791563837438716,0.05445049384614743,31,0,0.0,0,0.0,0,0.0,0,0.0,0.0
223,0.00732421875,0.017922708773368996,0.054272199845185956,30,0,0.0,0,0.0,0,0.0,0,0.0,0.0
224,0.00830078125,0.017920917964608162,0.054144516909234094,34,0,0.0,0,0.0,0,0.0,0,0.0,0.0
225,0.00537109375,0.01792159386753906,0.053871626427641754,22,0,0.0,0,0.0,0,0.0,0,0.0,0.0
226,0.009033203125,0.017918721202106594,0.05378457031961534,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
227,0.009033203125,0.017924113484969837,0.05369838477266918,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
228,0.010009765625,0.017927555155654244,0.053661889206192484,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
229,0.01025390625,0.017903744023746088,0.05363796562663056,42,0,0.0,0,0.0,0,0.0,0,0.0,0.0
230,0.010986328125,0.017884003815108823,0.053650902376614254,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
231,0.009033203125,0.017863014776272362,0.05356605350909811,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
232,0.010009765625,0.01786523023135296,0.05353088125525713,41,0,0.0,0,0.0,0,0.0,0,0.0,0.0
233,0.009765625,0.017867207403821694,0.05348385369270456,40,0,0.0,0,0.0,0,0.0,0,0.0,0.0
234,0.0087890625,0.017875107316719117,0.053388468280777514,36,0,0.0,0,0.0,0,0.0,0,0.0,0.0
235,0.009033203125,0.0178702109665458,0.053306243754219745,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
236,0.010986328125,0.017856939130737676,0.05332249772292754,45,0,0.0,0,0.0,0,0.0,0,0.0,0.0
237,0.009033203125,0.017851435972801172,0.05324093290194827,37,0,0.0,0,0.0,0,0.0,0,0.0,0.0
238,0.005615234375,0.017856583959635214,0.05298928529167878,23,0,0.0,0,0.0,0,0.0,0,0.0,0.0
239,0.006591796875,0.017857257040563134,0.052788982282512,27,0,0.0,0,0.0,0,0.0,0,0.0,0.0
240,0.00634765625,0.017848361678563997,0.05257847527218687,26,0,0.0,0,0.0,0,0.0,0,0.0,0.0
