step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max,phase_alignment_mean,corridor_area_fraction
0,0.00324508,0.00255454,6797,0.00162221,0.0357967,0.00628121,0.103714
100,1.11054,0.00230707,43324,0.121494,0.841756,0.00664979,0.661072
200,4.16573,0.00451604,50827,0.205879,0.941026,0.00684478,0.775558
300,7.7517,0.00344461,52132,0.247743,1.06824,0.00707701,0.795471
400,10.8496,0.00208088,52917,0.271882,1.0456,0.00761264,0.807449
500,12.976,0.00297449,53293,0.28581,1.02995,0.00801299,0.813187
600,14.6908,0.00445001,53494,0.297958,1.0948,0.008353,0.816254
700,15.9748,0.00446806,53786,0.304658,1.1407,0.00861494,0.820709
800,16.981,0.00408164,53955,0.312598,1.06887,0.00876967,0.823288
900,18.135,0.00291535,54247,0.321501,1.10615,0.00890953,0.827744
1000,19.2263,0.00433684,54556,0.326807,1.13973,0.00901056,0.832458
1100,20.1852,0.00394329,54836,0.333019,1.18138,0.00902013,0.836731
1200,21.0645,0.00753681,55006,0.336099,1.1214,0.00912422,0.839325
1300,21.8664,0.00774778,55159,0.340704,1.12472,0.00923853,0.84166
1400,22.5601,0.00689635,55338,0.343581,1.0671,0.00929314,0.844391
1500,23.4302,0.00961032,55594,0.346448,1.07816,0.00930009,0.848297
1600,24.2283,0.00760589,55841,0.352481,1.10286,0.00957683,0.852066
1700,25.3935,0.00459269,56069,0.355796,1.05452,0.00995169,0.855545
1800,26.2749,0.00652564,56296,0.358298,1.09507,0.010321,0.859009
1900,27.2939,0.00456296,56524,0.363922,1.13863,0.0106831,0.862488
1999,28.4344,0.0154517,56624,0.368263,1.13073,0.010948,0.864014
