case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
eligibility_off_barrier_20401,directional_corridor_candidate,32768,0.078543,1.209158,1.684248,1.209158,0.643850,0.565308,1.000000,0.000000,0.000000,0.942621,0.859131,0.004409,0.068720,0.000000,0.789062,0.000000,0.015625,0.000000,14
