continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.09293587327003479,0.8719993057847023,0.8174012221209089,0.9046021993711332,0.0,0.625,0.375,0.375,0.1280006942152977,0.1280006942152977,200
