active_fraction,mean_mismatch,max_mismatch,mean_residue,step
0.3427734375,0.02020529761336818,1.0,0.11612317204788694,0
0.02490234375,0.01963906949836993,1.0,0.11981288226422827,10
0.00439453125,0.019418073614850016,1.0,0.11196790274630082,20
0.01025390625,0.01931558694277021,1.0,0.10524864664391927,30
0.008544921875,0.019268952976833432,1.0,0.09932711629505182,40
0.0107421875,0.01923263492432262,1.0,0.0946120800178509,50
0.009033203125,0.0191505601257853,1.0,0.0905388330561849,60
0.0107421875,0.019165885464460835,0.994494277530774,0.087594881063627,70
0.008544921875,0.019118929407907263,0.994494277530774,0.08451700345689109,80
0.010009765625,0.019033273941392558,0.9861295697707965,0.08213740014239923,90
0.012451171875,0.01894951912437738,0.9861295697707965,0.08003129144995613,100
0.01171875,0.018891640812793868,0.9861295697707965,0.07833649430338399,110
0.012451171875,0.018787553144116505,0.976715556757977,0.07613954508064667,120
0.01171875,0.01872770910270067,0.976715556757977,0.07478956751150156,130
0.010498046875,0.018677815781547154,0.976715556757977,0.07271515288465506,140
0.012939453125,0.018610294888933752,0.976715556757977,0.07126316480350324,150
0.013916015625,0.018583446999062718,0.9612874391424269,0.06938066692165361,160
0.010009765625,0.018529917251482418,0.9612874391424269,0.06789182497053707,170
0.01220703125,0.01850993125189733,0.9467713451894681,0.06651873967550118,180
0.01025390625,0.01844781427115507,0.9467713451894681,0.06500762050257085,190
