step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.56993e-06,0.000734033,0,0,0
100,8.28633e-05,0.000752668,65531,0,0
200,9.76793e-05,0.000788401,65536,0,0
300,0.000102996,0.000827094,65536,0,0
400,0.000112369,0.000863276,65536,0,0
500,0.000125088,0.000895846,65536,0,0
600,0.000138136,0.000925579,65536,0,0
700,0.000149321,0.000953863,65536,0,0
800,0.000157746,0.00098189,65536,0,0
900,0.000163426,0.00101032,65536,0,0
1000,0.000166765,0.00103936,65536,0,0
1100,0.000168243,0.00106893,65536,0,0
1200,0.000168277,0.00109868,65536,0,0
1300,0.000167216,0.00112821,65536,0,0
1400,0.000165329,0.0011571,65536,0,0
1500,0.000162821,0.00118497,65536,0,0
1600,0.000159853,0.00121155,65536,0,0
1700,0.000156551,0.00123661,65536,0,0
1800,0.000153008,0.00126004,65536,0,0
1900,0.000149297,0.00128178,65536,0,0
1999,0.000145517,0.00130161,65536,0,0
