x_mean,x_rms,p_rms,order_parameter,residue_mean,mismatch_mean,step,time
0.04790340663709847,0.4901728382377631,0.43469359590523227,0.12961268741326482,1.1204859572747674,0.14928793030295873,300,15.0
0.05303113593222149,0.46231503567341053,0.4642119564662091,0.1308300211262027,1.195780013269885,0.15420334242634723,310,15.5
0.04517499495158177,0.43359994697667853,0.4911405275341476,0.13215946292270217,1.2734922722823527,0.1591136883475537,320,16.0
0.026258440829823444,0.4321379358053345,0.4924273909028729,0.1335869967298816,1.3536189016787832,0.16401860293307863,330,16.5
0.0009129053008871263,0.45945808503632957,0.4670398248940469,0.13509691964574655,1.436155889491615,0.16891772753621206,340,17.0
-0.0246561412063882,0.4885584905734712,0.4365071938693466,0.13667213598481268,1.5210990499384627,0.17381071891102903,350,17.5
-0.044188504999546366,0.4941075028523746,0.43021588034952557,0.13829447063745928,1.6084440336234687,0.17869725900464503,360,18.0
-0.05290198271259305,0.4716427740189312,0.4547318120216146,0.1399449914498018,1.6981863427937145,0.18357706535831508,370,18.5
-0.04866321135138245,0.43994319813498883,0.4854666915786277,0.1416043314138378,1.7903213518671945,0.18844990176270202,380,19.0
-0.03250998989868405,0.4289746163794245,0.4951855246152425,0.14325300287238876,1.8848443332527405,0.19331558874069846,390,19.5
-0.008397189947982246,0.4501300774505219,0.47603659284716904,0.1448716974874592,1.981750488255319,0.19817401338046786,400,20.0
0.017771534700190158,0.48191785882466665,0.44382778278270246,0.14644156723406096,2.0810349826146446,0.2030251380186776,410,20.5
0.03958916824112353,0.4956438518654047,0.4284449726636931,0.14794448305547522,2.18269298597645,0.20786900728406318,420,21.0
0.05171399362696197,0.480140241021143,0.4457502333299822,0.14936326899072708,2.2867197143610483,0.21270575305667216,430,21.5
0.05117743106191949,0.4480726129611719,0.4779736960801604,0.15068191054143656,2.3931104744905096,0.21753559697747119,440,22.0
0.03811084978913197,0.4286401898453146,0.49547503201328047,0.15188573679270034,2.501860708679927,0.22235885025231597,450,22.5
0.015713404314862053,0.44168779457471263,0.4838799550422832,0.15296157636806162,2.6129660389031915,0.22717591062645576,460,23.0
-0.010531230115041963,0.4737043164589595,0.45258384682283165,0.15389788771643098,2.7264223086185297,0.23198725655123542,470,23.5
-0.0341974523318843,0.4946818079003189,0.4295553815727156,0.1546848645341156,2.8422256209876644,0.23679343871240227,480,24.0
-0.0494909463509259,0.48719006535459175,0.43803396694115493,0.1553145173490102,2.9603723722430884,0.24159506922789264,490,24.5
-0.052667331860819615,0.45726468692100863,0.4691875117032156,0.15578073246119745,3.080859279143005,0.2463928089413,500,25.0
-0.04294891901480094,0.43116773410861486,0.493277101815676,0.156079309562023,3.203683399690829,0.2511873533263072,510,25.5
-0.0227151140020133,0.4348730284191727,0.4900136348453727,0.15620797945224238,3.3288421465689475,0.25597941757072484,520,26.0
0.0030801425191425325,0.46450782609460123,0.4620177396448231,0.15616640335256457,3.45633329302624,0.26076972142319316,530,26.5
0.028121272749585383,0.4912839386525853,0.43343742678782765,0.15595615534470186,3.5861549712459917,0.2655589743613767,540,27.0
0.0462773353019619,0.49230294834896515,0.4322796750185853,0.1555806894911289,3.718305663486629,0.2703478615813135,550,27.5
0.05310309332134421,0.46674712444827243,0.4597554037478334,0.15504529314692642,3.852784186516561,0.27513703122015626,560,28.0
0.04692736338463539,0.4363091937141376,0.4887353025978281,0.15435702788468458,3.9895896700440785,0.279927083117784,570,28.5
0.02926217943894823,0.4303164724218295,0.4940198793126762,0.15352465928963835,4.128721529966821,0.28471855930687506,580,29.0
0.0044325941885426075,0.45502458100846066,0.47136030522367933,0.15255857663338765,4.270179437330799,0.2895119363064716,590,29.5
-0.021482244545717583,0.48567391722915243,0.4397143980523978,0.15147070308904814,4.413963283899453,0.29430761919049764,600,30.0
-0.04213748108113377,0.4951361554875965,0.4290315749791171,0.1502743967009844,4.560073145196467,0.2991059373179995,610,30.5
-0.05247599366947649,0.47576964056280574,0.4504122034177634,0.14898434176788114,4.70850924181282,0.3039071415515511,620,31.0
-0.049966554143938094,0.44357346091472183,0.4821519342591594,0.14761642964873584,4.859271899671935,0.30871140275684045,630,31.5
-0.035223560784735215,0.42845687667935295,0.4956335408673364,0.14618762728194418,5.012361509840174,0.3135188113695458,640,32.0
-0.011856612200889249,0.446015660514686,0.479893667025285,0.14471583096156337,5.167778488365972,0.31832937783211185,650,32.5
0.014413248213902347,0.4782305114781375,0.44779847926884786,0.1432197022089986,5.325523236540019,0.32314303373773773,660,33.0
0.03715424309274085,0.4955039464191316,0.4286067408429398,0.14171848200603063,5.485596101898672,0.32795963356527286,670,33.5
0.05079858435039601,0.4836581403137592,0.441930652467085,0.14023177933608594,5.647997340247119,0.3327789569398922,680,34.0
0.052005661747711124,0.452295879161765,0.4739792559214385,0.1387793300564991,5.8127270789588605,0.33760071140403136,690,34.5
0.04047994069694415,0.42947741601154565,0.4947494775696151,0.13738072274641305,5.979785281811105,0.34242453572596965,700,35.0
0.019043319421918357,0.4382487300634329,0.48699686455454366,0.13605508948215148,6.149171715638029,0.3472500038062888,710,35.5
-0.007055770079924425,0.4694755043227719,0.4569689764063357,0.13482076158010364,6.320885919119575,0.35207662926368705,720,36.0
-0.03142736110889615,0.4933824219407011,0.431047189233047,0.13369489322907174,6.494927174066969,0.3569038707914858,730,36.5
-0.048104438810389914,0.4898523410652447,0.43505468236474387,0.1326930594982656,6.671294479611921,0.3617311383761074,740,37.0
-0.053003873366839815,0.46172035006561857,0.4648034101624887,0.1318288391869552,6.849986529750281,0.3665578004609762,750,37.5
-0.04492611247415548,0.4332772631986016,0.49142517642804245,0.13111339694813787,7.0310016947292295,0.3713831921259036,760,38.0
-0.025848873545112016,0.432423880849763,0.4921762663638302,0.13055508251191442,7.2143380067976635,0.3762066243347555,770,38.5
-0.0004429295543683598,0.46005280600632903,0.4664539684208077,0.1301590670428041,7.399993150860638,0.3810273942839185,780,39.0
0.025071458972707995,0.48891010829418236,0.4361132812084432,0.12992703714345566,7.587964460589007,0.3858447968606116,790,39.5
0.04444748052234874,0.4939299058248392,0.43041971985411664,0.12985696542134248,7.7782489205329055,0.39065813719243914,800,40.0
0.05294120975867767,0.47107703802550766,0.45531781254564613,0.12994297283723746,7.970843174770121,0.39546674423620504,810,40.5
0.04847308577324258,0.43948737385879943,0.48587934043725367,0.1301752925948991,8.165743542584275,0.40026998531337765,820,41.0
0.0321370610644135,0.42909131396405426,0.49508436512826093,0.13054033878181248,8.362946041609348,0.40506728145063275,830,41.5
0.007932763833552028,0.4506951731524952,0.4755015712694345,0.13102087620743372,8.562446418792094,0.4098581233265328,840,42.0
-0.018213750396051744,0.4823844463663015,0.443320570643121,0.13159628180735863,8.764240189408358,0.4146420875608662,850,42.5
-0.03990090370445596,0.4956207770174565,0.4284716173900966,0.13224288332576448,8.968322684220363,0.41941885301409143,860,43.0
-0.05181892515233006,0.47964568568728255,0.44628230615906805,0.1329343581938052,9.174689104678299,0.4241882166947362,870,43.5
-0.051049867755392574,0.44752541075581825,0.47848603572698206,0.13364217468039968,9.383334585851907,0.42895010880746215,880,44.0
-0.03778202359436177,0.42857611383097005,0.49553041620089977,0.13433605828551343,9.594254266530143,0.4337046064193874,890,44.5
-0.015263823344688614,0.4421750873513552,0.4834346594125435,0.13498446854485857,9.807443365655361,0.43845194518264036,900,45.0
0.01099149277050922,0.47425320667502363,0.4520085981734914,0.13555507440162,10.02289726397222,0.44319252853181046,910,45.5
0.034555708333947284,0.4948147506428173,0.42940218732489127,0.13601521958244853,10.240611589481674,0.4479269337796458,920,46.0
0.04965948214491883,0.48680177277881587,0.4384654023082364,0.13633237260049857,10.460582305009263,0.45265591456503623,930,46.5
0.05260488401114266,0.4566735712608818,0.4697628373792043,0.13647455884491494,10.682805795938215,0.4573803991643131,940,47.0
0.042670776931926516,0.4309292291569363,0.49348543301473863,0.13641077459076378,10.907278955933666,0.4621014842586872,950,47.5
0.022289376561828403,0.4352385407399344,0.4896889674711029,0.13611138468179107,11.133999268307155,0.4668204238541717,960,48.0
-0.0035492399535824314,0.4650986860833248,0.46142289007017667,0.1355485071959085,11.362964880549349,0.471538613171415,970,48.5
-0.028518878777717922,0.49156423167525737,0.4331194713742044,0.13469638975731357,11.59417466950204,0.4762575674565839,980,49.0
-0.04650610211128526,0.49204735314366843,0.4325705395413255,0.13353178351036124,11.827628294652408,0.48097889580575687,990,49.5
