continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.036270554661750797,0.49614867448806765,0.8178371652744141,0.04445112681794933,0.0,0.62,0.38,0.38,0.5038513255119323,0.5038513255119323,100
