continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.041327059864997864,0.4936063992977142,0.8177883495334706,0.044218400781187134,0.0,0.6,0.4,0.4,0.5063936007022858,0.5063936007022858,100
