step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57133e-06,0.00263424,0,0,0
100,9.13964e-05,0.00263801,65536,0,0
200,0.000111669,0.00264826,65536,0,0
300,0.000109582,0.00266324,65536,0,0
400,0.000102218,0.00268162,65536,0,0
500,9.56297e-05,0.00270252,65536,0,0
600,9.16987e-05,0.00272543,65536,0,0
700,9.06672e-05,0.00274989,65536,0,0
800,9.21649e-05,0.00277532,65536,0,0
900,9.55967e-05,0.00280151,65536,0,0
1000,0.000100308,0.00282801,65536,0,0
1100,0.000105694,0.0028547,65536,0,0
1200,0.000111213,0.00288124,65536,0,0
1300,0.000116411,0.00290741,65536,0,0
1400,0.00012097,0.00293302,65536,0,0
1500,0.000124746,0.00295806,65536,0,0
1600,0.000127737,0.00298239,65536,0,0
1700,0.000129997,0.00300604,65536,0,0
1800,0.000131599,0.00302894,65536,0,0
1900,0.000132617,0.00305116,65536,0,0
1999,0.000133117,0.00307236,65536,0,0
