case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
split_center_seed_20408,split_coexistence_candidate,32768,0.389294,1.187656,1.479265,1.187656,0.788475,0.399181,1.000000,0.000000,0.036143,0.960385,0.865161,0.087982,0.061013,0.000000,0.781250,0.000000,0.000000,0.000000,14
