continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.08508685737848282,0.7101713794469834,0.8172851993058878,0.45498687632913026,0.0,0.56,0.44,0.44,0.2898286205530166,0.2898286205530166,200
