mean_H,std_H,mean_q,mean_p,q_rms,p_rms,step
-3.378394356879659,0.6445124754389066,0.00857026992725959,0.025850109846548987,0.5188279034945941,0.47850034982544143,0
-3.3784649866001732,0.6444235200409364,0.013427228930297954,-0.0022494391215535092,0.3971750689114384,0.7987369835757221,20
-3.378535790042012,0.644324309759039,0.007881865020926186,-0.022947659180858282,0.25145901622048233,0.9964945396656522,40
-3.378459458076289,0.6444102057630311,-0.0028447015225699524,-0.02791482432445238,0.405300957687074,0.7802241099059599,60
-3.3783939468118818,0.6445087905632869,-0.011791147342680348,-0.01314634727233458,0.5161801529603506,0.4846028620728311,80
-3.378451846510128,0.6444509164681181,-0.011357808529790087,0.015657569616180558,0.42348553011321094,0.7492679154371751,100
-3.37853233920924,0.6443464911417975,-0.0009465893888583721,0.03258470118146659,0.26568494214613186,0.9846426235215902,120
-3.378471084279645,0.6443907278471294,0.011538176309204666,0.026256885929440817,0.38221878620946204,0.8213867503375283,140
-3.3783996962597236,0.644478132359519,0.017677789772489454,0.002060276586999912,0.5062361668538018,0.517962955205083,160
-3.3784412379616104,0.6444695451815219,0.012163120761682224,-0.02921842689949305,0.44003790292934614,0.7112118477047967,180
-3.3785265506133886,0.6443658543680656,-0.003568705350751293,-0.04483854454944039,0.28484425655627654,0.966237582116876,200
-3.3784792747214087,0.6443904556423904,-0.01964859148767647,-0.030867144216064048,0.3680214142220151,0.845880797892595,220
-3.3784055017376056,0.6444564369199375,-0.02540357742430163,0.004349975885692716,0.4957179598314068,0.5508536746703383,240
-3.3784358009146933,0.6444653261463837,-0.015820476270789623,0.04196466273881777,0.4484944799141154,0.6887464965242512,260
-3.378518552457783,0.6443869475816214,0.005292546789857422,0.05824301877777649,0.3007143540998474,0.9467519806539996,280
-3.378487649059585,0.6443825562452591,0.025984916376095953,0.03949933790434164,0.35820440369376894,0.8638585130107437,300
-3.378407841462564,0.6444633314332298,0.03345680606991924,-0.004738178973777187,0.4880678076580706,0.5724885870943842,320
-3.378433626200604,0.6444502422009227,0.021832377656519332,-0.05136331472469017,0.45457094372096685,0.6724680896397431,340
-3.3785113430519225,0.6443966333885923,-0.004068739578061851,-0.07172908671924429,0.31190902906136314,0.9303266241539877,360
-3.378493338132346,0.6443814690947665,-0.029921373868836972,-0.050722710218248285,0.348387422315969,0.8786106293410666,380
-3.3784138844719562,0.6444538163707101,-0.040521148019314064,0.0007150781551789232,0.48062131068281394,0.5963414044256777,400
-3.3784269773971243,0.644470210773355,-0.028936262446169793,0.0552546957009547,0.46259455548953976,0.6495548167412631,420
-3.378506840785289,0.6443868753319931,0.00010758123917704587,0.08307407621233466,0.32329452513035817,0.9144955507350926,440
-3.378497720921963,0.6443796473354746,0.031065401213183207,0.06355534408167154,0.33711905136237047,0.8926291029349249,460
-3.3784203713824663,0.6444429568077253,0.045846284866149584,0.006540912500698104,0.4702871904830813,0.6256439132086145,480
-3.378423700043149,0.6444794828232915,0.03576325410262013,-0.05473570167190335,0.47004254601933404,0.6303852280260638,500
-3.378497008916682,0.6444078009420701,0.00561917370789786,-0.08947107797933264,0.3408463815353513,0.8889205366487846,520
-3.3785039615617056,0.6443579115308096,-0.029302279279326784,-0.07601176892688828,0.32751683059750325,0.9054926773121708,540
-3.378425783850048,0.644439505733333,-0.048895672559684085,-0.0166998437636814,0.4562638633321318,0.6586923525416822,560
-3.378424733842292,0.6444693205849115,-0.04151913248098172,0.05131119518693612,0.47275123454870266,0.6250006481786611,580
-3.378485435861705,0.6444424630259703,-0.01171546863406239,0.09110233086729906,0.3617598256730527,0.8572118641303696,600
-3.378505932658886,0.6443503905615078,0.02521557245950073,0.08479666976827609,0.32681174495202836,0.9070137006587821,620
-3.3784345646533875,0.6444200189728511,0.049261224892550984,0.028537970540509713,0.4403015168201861,0.6955659473509811,640
-3.3784247368530043,0.6444661064558245,0.045700880037727584,-0.044886063875392755,0.46966456619025343,0.6306957658475255,660
-3.3784799710579203,0.6444479354580888,0.017273217366880273,-0.09008447179794363,0.3784092454769181,0.8325591469651205,680
-3.378499063351461,0.6443841580828514,-0.02010350682626009,-0.08856493818710293,0.3363984672944476,0.8935117476410408,700
-3.378446072887168,0.6443873860593753,-0.0470669441670841,-0.03892312759604548,0.42758620937605296,0.7266917979542701,720
-3.378424603341108,0.6444646735997843,-0.04778909490098277,0.0355021780116008,0.4623521810138386,0.6452832766597446,740
-3.378477194972653,0.6444427424884781,-0.021873885893192217,0.08684700776009717,0.38766729581818327,0.8175552044056619,760
-3.3784935564245155,0.6444032646128746,0.015056399779420295,0.089325365333516,0.3479782615854245,0.8782103415359114,780
-3.378450305974013,0.6443956252093881,0.04330482306368864,0.04506813140340096,0.42231604533483025,0.7402241429494107,800
-3.3784289087430555,0.6444434631335553,0.047522271386532464,-0.025292249077999686,0.4549915047784999,0.6637139168082807,820
-3.378473751305664,0.6444412327267836,0.02509752766473816,-0.08068586393498833,0.39115847699880546,0.8091942230078076,840
-3.3784905743079925,0.6444055200297424,-0.010518266924571317,-0.08848106525344913,0.35472122563816616,0.869071007099526,860
-3.378452984301368,0.6444077090432725,-0.039167213541115194,-0.047930920325925296,0.42078015003763697,0.7465573060500325,880
-3.3784310362516656,0.6444435639168447,-0.04544849196858233,0.01771752936136395,0.4523660319075593,0.6719154646005514,900
-3.3784711215560943,0.6444327189533883,-0.026513520893088095,0.0722137355437994,0.3936612672182978,0.8034493048453307,920
-3.3784885852201354,0.6444020708848378,0.006747828098898172,0.08555541636403291,0.35608785592599723,0.8654719494608472,940
-3.3784573220137384,0.644403195677493,0.035222177940528246,0.04952825255867342,0.41636488920087583,0.7583144139321143,960
-3.3784312299350088,0.6444618072172972,0.04270061281913429,-0.01333443313807047,0.45299460665578245,0.6731888138866583,980
-3.378467230274615,0.6444340617161217,0.02623018169788698,-0.06444600568347729,0.4013296345532757,0.789980392700248,1000
-3.37848763356238,0.6443899896730256,-0.004109610482925996,-0.0800808929841578,0.35655810338907806,0.8634507563784976,1020
-3.3784611161286624,0.6443952918260629,-0.03163024546267483,-0.05004178068941731,0.4065272449879437,0.7764669938759762,1040
-3.3784360134990585,0.6444575998432679,-0.04000379617888596,0.010008301466181767,0.45013842041776353,0.684609910996584,1060
-3.3784589366041815,0.6444681568216315,-0.025143078772474427,0.05942639762871003,0.4145099236419101,0.7655489500143773,1080
-3.3784853714274927,0.6443803414073299,0.0027551156547442578,0.07369688269796489,0.36404030009655974,0.8526113843805226,1100
-3.378465471111684,0.6443782724788251,0.028586612200413298,0.048762055647373154,0.3937147592356239,0.797690855012555,1120
-3.378442698790309,0.6444448241626507,0.037505897985706645,-0.0067790265740608514,0.43946305008892883,0.7102352689648848,1140
-3.3784553040126513,0.6444822030258632,0.024104761776393483,-0.0556647482271815,0.4253842876786105,0.7470278621529085,1160
-3.378474752629787,0.644418236316822,-0.0021265743483849997,-0.06896272586040358,0.3825114834272551,0.8227952140635715,1180
-3.378470841592677,0.6443472926670708,-0.02626353093650491,-0.046111700978097275,0.3855051570532459,0.8122349947332019,1200
-3.3784506978055036,0.6444258352703722,-0.03524184303241333,0.004087696586278891,0.4212529159897102,0.7465084704465252,1220
-3.3784555338585083,0.6444788150228707,-0.023348342640758225,0.05155708931705643,0.426912918735792,0.7458288550925571,1240
-3.3784650096024893,0.6444562254322496,0.0013740033814315634,0.06553151620703361,0.40465324442650313,0.7860961057476579,1260
-3.3784671613218054,0.6443580854418692,0.024340614020899567,0.04407705673409826,0.3906928331295781,0.8030512802711837,1280
-3.3784625773162973,0.6443836606161005,0.033272999377781325,-0.0020310574379119916,0.40091365742599205,0.7855508925885921,1300
-3.378457138744035,0.6444719965164637,0.022828117171460577,-0.047029478923892365,0.41708581508575143,0.7624426095025012,1320
-3.378461334759763,0.6444653395636708,-0.00015619212483459322,-0.06169916408804316,0.42020979098720723,0.7607725317863221,1340
-3.378455234841399,0.6444101010974463,-0.02204932223878851,-0.04294921509456797,0.40804978932259983,0.7710124475647756,1360
-3.3784723594833816,0.6443474178467739,-0.03133809453399037,-0.000758529557385188,0.3889042274872237,0.8089247930383896,1380
-3.378462828696956,0.6444475367367403,-0.02249983492248123,0.042198510996733045,0.398630119919481,0.7934144582483735,1400
-3.3784597905949365,0.6444660424231162,-0.0014676674145706681,0.05707920475707869,0.4242962489136658,0.753143751541686,1420
-3.378447351183772,0.6444405706850033,0.018981780704596243,0.04098297424253685,0.426948465770354,0.7368615649201324,1440
-3.3784695722638207,0.6443705957259407,0.02866462207869886,0.004818988417069487,0.39196507925103924,0.8039723960122777,1460
-3.3784736998652636,0.6444002159804018,0.02210281102458879,-0.03590060364452787,0.37994464188502786,0.8258570538880646,1480
-3.378459963099117,0.6444587905142003,0.0034040988215446543,-0.051807804131117886,0.4171806697795717,0.7636929058657432,1500
-3.3784436360433303,0.6444532980961823,-0.01523715288203075,-0.037607517349108034,0.43900234594495546,0.7143518348523716,1520
-3.37846261918654,0.6444038551173976,-0.024688189034802677,-0.007939749003175699,0.4046059181934254,0.7828244458209089,1540
